date,region,type,price,rainfall,fuel_price
2021-04-04,Antananarivo,Makalioka,3190.0,135.71801328404092,4221.634359204373
2021-04-11,Antananarivo,Makalioka,3268.0,153.97312573400646,4215.441043537964
2021-04-18,Antananarivo,Makalioka,3332.0,190.29300984188262,4222.773967431387
2021-04-25,Antananarivo,Makalioka,3274.0,179.33062903972376,4242.19019009366
2021-05-02,Antananarivo,Makalioka,3364.0,129.53936076171394,4231.593076113623
2021-05-09,Antananarivo,Makalioka,3410.0,137.58462196215677,4235.960923585352
2021-05-16,Antananarivo,Makalioka,3460.0,111.59297588926995,4243.160908986832
2021-05-23,Antananarivo,Makalioka,3336.0,155.7000947293754,4253.417169136399
2021-05-30,Antananarivo,Makalioka,3376.0,131.04335748187802,4250.225306763861
2021-06-06,Antananarivo,Makalioka,3435.0,135.41219053224953,4268.567023167946
2021-06-13,Antananarivo,Makalioka,3361.0,97.86043001105998,4255.457122918088
2021-06-20,Antananarivo,Makalioka,3397.0,73.10953702761289,4271.079913269125
2021-06-27,Antananarivo,Makalioka,3507.0,81.24026354862454,4277.863237229955
2021-07-04,Antananarivo,Makalioka,3387.0,99.48547552072479,4272.011103468089
2021-07-11,Antananarivo,Makalioka,3397.0,103.85153161870406,4271.428769399434
2021-07-18,Antananarivo,Makalioka,3336.0,96.71866311144727,4271.015320182089
2021-07-25,Antananarivo,Makalioka,3327.0,83.73043086798529,4281.2485347265
2021-08-01,Antananarivo,Makalioka,3308.0,74.43737015280834,4295.177662992003
2021-08-08,Antananarivo,Makalioka,3237.0,80.51265949686271,4265.2428136639755
2021-08-15,Antananarivo,Makalioka,3243.0,53.14569461246548,4292.130286970146
2021-08-22,Antananarivo,Makalioka,3234.0,62.335566300563826,4279.475910925058
2021-08-29,Antananarivo,Makalioka,3145.0,38.950839255971744,4299.559124442784
2021-09-05,Antananarivo,Makalioka,3172.0,29.182237461335344,4294.83482974065
2021-09-12,Antananarivo,Makalioka,3135.0,48.31306358078726,4322.907261368499
2021-09-19,Antananarivo,Makalioka,3055.0,42.80069229174181,4307.82775784045
2021-09-26,Antananarivo,Makalioka,3019.0,42.40351854146692,4316.704162223755
2021-10-03,Antananarivo,Makalioka,2951.0,68.28620442319915,4323.495269850954
2021-10-10,Antananarivo,Makalioka,3117.0,23.294953911992263,4319.752345981073
2021-10-17,Antananarivo,Makalioka,3041.0,45.6105102211604,4334.28643509726
2021-10-24,Antananarivo,Makalioka,3585.0,49.297997443768296,4318.535220573755
2021-10-31,Antananarivo,Makalioka,3034.0,72.50752373434281,4337.075373461483
2021-11-07,Antananarivo,Makalioka,2875.0,68.25667292981805,4346.761833213303
2021-11-14,Antananarivo,Makalioka,2858.0,48.572968842612745,4339.398840885311
2021-11-21,Antananarivo,Makalioka,3035.0,60.436452818315274,4348.538333317815
2021-11-28,Antananarivo,Makalioka,2948.0,97.2182775754168,4343.429051152889
2021-12-05,Antananarivo,Makalioka,2982.0,87.66212959278205,4351.666528285635
2021-12-12,Antananarivo,Makalioka,2931.0,76.3413701157769,4352.623617421836
2021-12-19,Antananarivo,Makalioka,2962.0,89.3777945884869,4370.117839002076
2021-12-26,Antananarivo,Makalioka,2897.0,90.18721501378116,4359.262104121891
2022-01-02,Antananarivo,Makalioka,3043.0,89.63429914987105,4363.241826041818
2022-01-09,Antananarivo,Makalioka,3060.0,132.27048622960007,4366.269860766431
2022-01-16,Antananarivo,Makalioka,3054.0,64.91986274574458,4372.857674920868
2022-01-23,Antananarivo,Makalioka,3027.0,83.71055364798428,4387.051984844533
2022-01-30,Antananarivo,Makalioka,3125.0,108.72958795316998,4376.552693487143
2022-02-06,Antananarivo,Makalioka,3161.0,134.65101400646523,4372.886162976432
2022-02-13,Antananarivo,Makalioka,3147.0,133.80946969310182,4390.743084408385
2022-02-20,Antananarivo,Makalioka,3192.0,131.0606153104065,4378.394059132934
2022-02-27,Antananarivo,Makalioka,3267.0,142.85065607724275,4400.294739292314
2022-03-06,Antananarivo,Makalioka,3323.0,126.81550086329604,4393.114665531573
2022-03-13,Antananarivo,Makalioka,3312.0,124.99030283393022,4395.310205548901
2022-03-20,Antananarivo,Makalioka,3401.0,159.1424081197132,4399.292251670937
2022-03-27,Antananarivo,Makalioka,3428.0,125.54680423037442,4417.354850163628
2022-04-03,Antananarivo,Makalioka,3479.0,116.79242166658484,4397.086810015722
2022-04-10,Antananarivo,Makalioka,3528.0,156.88379370741703,4428.991223351493
2022-04-17,Antananarivo,Makalioka,3521.0,140.88418217780287,4408.215372310323
2022-04-24,Antananarivo,Makalioka,3601.0,135.41146834216963,4423.140529675999
2022-05-01,Antananarivo,Makalioka,3520.0,142.79053783934262,4413.762503520419
2022-05-08,Antananarivo,Makalioka,3512.0,153.5242091783896,4441.3524702647255
2022-05-15,Antananarivo,Makalioka,3667.0,140.57841144556195,4418.568453539013
2022-05-22,Antananarivo,Makalioka,3617.0,144.0356123325024,4441.69531469051
2022-05-29,Antananarivo,Makalioka,3594.0,114.8451175413797,4440.888651570517
2022-06-05,Antananarivo,Makalioka,3681.0,137.2101592159214,4446.838862943753
2022-06-12,Antananarivo,Makalioka,3590.0,146.205366827222,4460.889408273442
2022-06-19,Antananarivo,Makalioka,3766.0,116.92587937713257,4451.193331896934
2022-06-26,Antananarivo,Makalioka,4281.0,127.17033806689365,4457.842411430593
2022-07-03,Antananarivo,Makalioka,3636.0,77.28399499478887,4455.058523367254
2022-07-10,Antananarivo,Makalioka,3656.0,105.09078411973215,4453.918630127862
2022-07-17,Antananarivo,Makalioka,3557.0,78.49284530899683,4450.192179373496
2022-07-24,Antananarivo,Makalioka,3553.0,102.62088452698886,4460.123103025721
2022-07-31,Antananarivo,Makalioka,3541.0,70.80236794071692,4470.108210951338
2022-08-07,Antananarivo,Makalioka,3578.0,101.85992752261862,4462.576571601251
2022-08-14,Antananarivo,Makalioka,3488.0,77.02678330516818,4471.062400576396
2022-08-21,Antananarivo,Makalioka,3392.0,55.74371047257901,4470.723575802404
2022-08-28,Antananarivo,Makalioka,3445.0,73.66572485984561,4491.8221578246685
2022-09-04,Antananarivo,Makalioka,3397.0,33.57397867164653,4473.222841042434
2022-09-11,Antananarivo,Makalioka,3342.0,58.937549020289076,4476.233084593619
2022-09-18,Antananarivo,Makalioka,3337.0,34.09286218059643,4510.369878630254
2022-09-25,Antananarivo,Makalioka,3366.0,38.576487327602536,4483.990982434859
2022-10-02,Antananarivo,Makalioka,3119.0,34.02160823773573,4502.0637812291825
2022-10-09,Antananarivo,Makalioka,3247.0,52.50148612368054,4505.459616097131
2022-10-16,Antananarivo,Makalioka,3565.0,44.79131477380909,4514.78469912473
2022-10-23,Antananarivo,Makalioka,3180.0,34.54168086611373,4501.463953869803
2022-10-30,Antananarivo,Makalioka,3169.0,61.110971498356434,4526.102219035853
2022-11-06,Antananarivo,Makalioka,3149.0,62.9013687263072,4516.307491159437
2022-11-13,Antananarivo,Makalioka,3205.0,103.89525482387,4508.362421863139
2022-11-20,Antananarivo,Makalioka,3094.0,64.5518095361198,4522.630008289399
2022-11-27,Antananarivo,Makalioka,3096.0,75.13997740429159,4525.915992797928
2022-12-04,Antananarivo,Makalioka,3200.0,88.43781014298422,4544.543568685727
2022-12-11,Antananarivo,Makalioka,3121.0,95.34005169538983,4522.803100129269
2022-12-18,Antananarivo,Makalioka,3123.0,72.44156312283008,4537.358205883795
2022-12-25,Antananarivo,Makalioka,3212.0,95.5478727561184,4537.580266308609
2023-01-01,Antananarivo,Makalioka,3145.0,105.64683714419864,4560.293242627128
2023-01-08,Antananarivo,Makalioka,3268.0,98.1598520333239,4538.546544361431
2023-01-15,Antananarivo,Makalioka,3258.0,108.75063518999696,4551.583043239524
2023-01-22,Antananarivo,Makalioka,3382.0,113.26798182219105,4565.944909723912
2023-01-29,Antananarivo,Makalioka,3300.0,125.38424373141011,4559.781946619181
2023-02-05,Antananarivo,Makalioka,3265.0,128.30934667431782,4564.784517375978
2023-02-12,Antananarivo,Makalioka,3463.0,140.87466612812517,4558.626809206686
2023-02-19,Antananarivo,Makalioka,3528.0,145.51264743810975,4588.78593613065
2023-02-26,Antananarivo,Makalioka,3590.0,115.8997447323245,4564.781290283968
2023-03-05,Antananarivo,Makalioka,3504.0,168.75237631810234,4555.459624247487
2023-03-12,Antananarivo,Makalioka,3518.0,119.84474370137056,4578.372166110175
2023-03-19,Antananarivo,Makalioka,3596.0,134.11592883642626,4576.387867861445
2023-03-26,Antananarivo,Makalioka,3694.0,126.87561349438161,4593.355774468884
2023-04-02,Antananarivo,Makalioka,3545.0,171.26332992415553,4579.2119958144785
2023-04-09,Antananarivo,Makalioka,3728.0,165.33368916034175,4592.2808799892655
2023-04-16,Antananarivo,Makalioka,3875.0,152.05302733530993,4597.558973515404
2023-04-23,Antananarivo,Makalioka,3760.0,135.5223651212927,4611.442896421823
2023-04-30,Antananarivo,Makalioka,3818.0,133.15124886455285,4594.922843519299
2023-05-07,Antananarivo,Makalioka,3820.0,148.6246389617437,4601.276302156857
2023-05-14,Antananarivo,Makalioka,3812.0,111.91687504527906,4617.337727409518
2023-05-21,Antananarivo,Makalioka,3840.0,138.29199873855399,4623.3214056348515
2023-05-28,Antananarivo,Makalioka,3897.0,116.64024360944394,4620.197792134988
2023-06-04,Antananarivo,Makalioka,3916.0,110.82797847081856,4639.4104662972895
2023-06-11,Antananarivo,Makalioka,3825.0,129.45339223101658,4615.078693505687
2023-06-18,Antananarivo,Makalioka,3960.0,127.42934634552546,4636.186639374807
2023-06-25,Antananarivo,Makalioka,3826.0,111.52914326970159,4624.268673895422
2023-07-02,Antananarivo,Makalioka,3863.0,95.0845469804142,4631.058232512701
2023-07-09,Antananarivo,Makalioka,3792.0,69.31305063441278,4655.079552335657
2023-07-16,Antananarivo,Makalioka,3776.0,101.31726106842171,4638.058654232251
2023-07-23,Antananarivo,Makalioka,3793.0,96.84551537713303,4643.7067008016165
2023-07-30,Antananarivo,Makalioka,3697.0,64.9960835606255,4637.789935041348
2023-08-06,Antananarivo,Makalioka,3792.0,63.765822487110015,4650.723491386654
2023-08-13,Antananarivo,Makalioka,3696.0,74.36165974503022,4651.035802070774
2023-08-20,Antananarivo,Makalioka,3693.0,80.06167971866586,4671.53213199739
2023-08-27,Antananarivo,Makalioka,3737.0,102.67282268703121,4670.320301932925
2023-09-03,Antananarivo,Makalioka,3583.0,49.95675525326464,4667.301274525771
2023-09-10,Antananarivo,Makalioka,3560.0,19.151835194267093,4677.283030346669
2023-09-17,Antananarivo,Makalioka,3573.0,81.94856255902224,4671.928976301922
2023-09-24,Antananarivo,Makalioka,3550.0,75.10979849745169,4680.14710618164
2023-10-01,Antananarivo,Makalioka,3402.0,40.08329479845423,4686.0339283759695
2023-10-08,Antananarivo,Makalioka,3527.0,34.226052440958,4678.845283028685
2023-10-15,Antananarivo,Makalioka,3444.0,85.68002856698888,4678.295773400884
2023-10-22,Antananarivo,Makalioka,3409.0,46.32844462638203,4689.449161017759
2023-10-29,Antananarivo,Makalioka,3470.0,50.36613499300417,4710.515657375153
2023-11-05,Antananarivo,Makalioka,3441.0,73.47256927529357,4693.257795936881
2023-11-12,Antananarivo,Makalioka,3333.0,44.033771731304164,4707.032073945078
2023-11-19,Antananarivo,Makalioka,3372.0,85.05542299040074,4704.8450179768015
2023-11-26,Antananarivo,Makalioka,4114.0,70.92417624447585,4706.206977754828
2023-12-03,Antananarivo,Makalioka,3342.0,72.41859391469829,4693.32145273564
2023-12-10,Antananarivo,Makalioka,3310.0,97.51731316497344,4718.324397529345
2023-12-17,Antananarivo,Makalioka,3826.0,78.36702094972307,4728.754454707631
2023-12-24,Antananarivo,Makalioka,3342.0,87.654531167062,4719.415446599703
2023-12-31,Antananarivo,Makalioka,3430.0,88.3844442299206,4736.537130456828
2024-01-07,Antananarivo,Makalioka,3512.0,107.7377535864361,4727.141696590785
2024-01-14,Antananarivo,Makalioka,3492.0,110.65223229772755,4729.097245166402
2024-01-21,Antananarivo,Makalioka,3501.0,95.213482010602,4744.291780192917
2024-01-28,Antananarivo,Makalioka,3571.0,140.00736763455967,4730.3455732978
2024-02-04,Antananarivo,Makalioka,3624.0,136.72839826651727,4741.73004840833
2024-02-11,Antananarivo,Makalioka,3657.0,144.84032576680175,4759.855936764082
2024-02-18,Antananarivo,Makalioka,3724.0,181.33056799596181,4750.447870255008
2024-02-25,Antananarivo,Makalioka,3750.0,130.54793704058125,4771.058182876396
2024-03-03,Antananarivo,Makalioka,3788.0,150.3097710881095,4760.055755599981
2024-03-10,Antananarivo,Makalioka,3915.0,155.7245154741382,4752.251009426909
2024-03-17,Antananarivo,Makalioka,3891.0,150.84058373939763,4769.669426170121
2024-03-24,Antananarivo,Makalioka,3961.0,145.88866351585324,4762.313136859299
2024-03-31,Antananarivo,Makalioka,3873.0,162.36922724253995,4786.858056664915
2024-04-07,Antananarivo,Makalioka,3929.0,170.62168369841356,4773.646042772262
2024-04-14,Antananarivo,Makalioka,3972.0,132.5060966128473,4783.123623803237
2024-04-21,Antananarivo,Makalioka,4049.0,128.26446822831906,4762.438989686252
2024-04-28,Antananarivo,Makalioka,4004.0,149.04543636864807,4784.775722987557
2024-05-05,Antananarivo,Makalioka,4039.0,169.25929995086182,4821.871551501984
2024-05-12,Antananarivo,Makalioka,4040.0,140.22156654211236,4796.776532826313
2024-05-19,Antananarivo,Makalioka,3968.0,142.13169580053824,4811.263421979872
2024-05-26,Antananarivo,Makalioka,4088.0,152.622429748309,4804.2187316277
2024-06-02,Antananarivo,Makalioka,4146.0,124.11700448858238,4809.181870784678
2024-06-09,Antananarivo,Makalioka,4082.0,114.93973803247032,4807.014724476384
2024-06-16,Antananarivo,Makalioka,4121.0,95.5871827438564,4807.563816954829
2024-06-23,Antananarivo,Makalioka,4079.0,105.42035844780757,4801.462433549475
2024-06-30,Antananarivo,Makalioka,3992.0,102.94537329514283,4818.858019755887
2024-07-07,Antananarivo,Makalioka,4058.0,78.85867339056766,4822.3169651597855
2024-07-14,Antananarivo,Makalioka,4049.0,78.1598747482862,4819.234948785509
2024-07-21,Antananarivo,Makalioka,4060.0,73.37069748996394,4820.899391448769
2024-07-28,Antananarivo,Makalioka,4009.0,54.91095809937745,4840.462597074666
2024-08-04,Antananarivo,Makalioka,3892.0,75.34584979750586,4839.743999717879
2024-08-11,Antananarivo,Makalioka,3907.0,81.44883206431825,4848.551086321547
2024-08-18,Antananarivo,Makalioka,3948.0,50.252037340856646,4860.688504904048
2024-08-25,Antananarivo,Makalioka,3848.0,68.27432020648351,4854.6077274967065
2024-09-01,Antananarivo,Makalioka,3844.0,35.608157166925494,4833.6143768321035
2024-09-08,Antananarivo,Makalioka,3856.0,39.89321674080618,4854.756722940472
2024-09-15,Antananarivo,Makalioka,3742.0,50.85597402395803,4848.406352303594
2024-09-22,Antananarivo,Makalioka,3740.0,11.948063241073946,4860.213823614585
2024-09-29,Antananarivo,Makalioka,3844.0,69.14084169038505,4885.323487440955
2024-10-06,Antananarivo,Makalioka,3627.0,77.54258190264356,4859.684980570439
2024-10-13,Antananarivo,Makalioka,3552.0,17.0461880900927,4886.675201090638
2024-10-20,Antananarivo,Makalioka,3726.0,56.26841845149356,4874.922707777453
2024-10-27,Antananarivo,Makalioka,3574.0,39.51241160764894,4867.477196781369
2024-11-03,Antananarivo,Makalioka,3569.0,76.15064785971637,4889.891340251467
2024-11-10,Antananarivo,Makalioka,3714.0,71.28612170302063,4896.345270464951
2024-11-17,Antananarivo,Makalioka,3622.0,70.5106386085257,4906.259077703524
2024-11-24,Antananarivo,Makalioka,3657.0,42.16870525978625,4894.305832066084
2024-12-01,Antananarivo,Makalioka,3607.0,71.61247127592263,4887.274846844081
2024-12-08,Antananarivo,Makalioka,3656.0,58.96531173253618,4920.5944459464245
2024-12-15,Antananarivo,Makalioka,3659.0,72.91399822901994,4906.36160046276
2024-12-22,Antananarivo,Makalioka,3630.0,60.7793832831703,4910.973993464668
2024-12-29,Antananarivo,Makalioka,3619.0,107.66924857060201,4906.609546967903
2020-01-05,Antananarivo,Tsipala,2017.0,94.88166040659578,4011.502960263014
2020-01-12,Antananarivo,Tsipala,2097.0,102.12598056884373,3989.671330227458
2020-01-19,Antananarivo,Tsipala,2142.0,99.0757447815001,4005.632167250306
2020-01-26,Antananarivo,Tsipala,2199.0,162.68210258770804,4018.681871361059
2020-02-02,Antananarivo,Tsipala,2101.0,122.55639157569568,4003.1546620670797
2020-02-09,Antananarivo,Tsipala,2166.0,117.8622304180766,4033.070985406242
2020-02-16,Antananarivo,Tsipala,2206.0,154.89983304022994,4012.2973244981904
2020-02-23,Antananarivo,Tsipala,2283.0,154.2044029950085,4033.8025615624197
2020-03-01,Antananarivo,Tsipala,2343.0,161.40503602784798,4007.265791110636
2020-03-08,Antananarivo,Tsipala,2351.0,142.65957963616438,4032.9959747807357
2020-03-15,Antananarivo,Tsipala,2422.0,169.25530031479806,4016.2043937198996
2020-03-22,Antananarivo,Tsipala,2390.0,134.38333296541413,4041.9172891474045
2020-03-29,Antananarivo,Tsipala,2523.0,152.18029013973953,4046.615124050158
2020-04-05,Antananarivo,Tsipala,2565.0,160.8348462282624,4041.8996788534514
2020-04-12,Antananarivo,Tsipala,2519.0,141.10553825281028,4052.9770177050727
2020-04-19,Antananarivo,Tsipala,2588.0,192.2407703810232,4048.39718564029
2020-04-26,Antananarivo,Tsipala,2606.0,125.76771076605336,4065.830827052059
2020-05-03,Antananarivo,Tsipala,2612.0,148.02497760220726,4051.161648165602
2020-05-10,Antananarivo,Tsipala,2656.0,112.22230088741489,4079.2160009976633
2020-05-17,Antananarivo,Tsipala,2628.0,142.51336416688065,4072.7959413639396
2020-05-24,Antananarivo,Tsipala,2701.0,145.1983023564449,4069.0156101384437
2020-05-31,Antananarivo,Tsipala,2652.0,132.50546430173068,4067.625021850283
2020-06-07,Antananarivo,Tsipala,2682.0,112.881223717439,4101.672037108125
2020-06-14,Antananarivo,Tsipala,2622.0,116.28091449427032,4077.392455282192
2020-06-21,Antananarivo,Tsipala,2675.0,137.73807264520266,4086.983774526012
2020-06-28,Antananarivo,Tsipala,2620.0,105.68085785747903,4088.3232988671707
2020-07-05,Antananarivo,Tsipala,2594.0,120.03739839838315,4088.4510015513156
2020-07-12,Antananarivo,Tsipala,2640.0,118.40388588821173,4088.9908881744514
2020-07-19,Antananarivo,Tsipala,2552.0,69.95978119394934,4090.3685117685627
2020-07-26,Antananarivo,Tsipala,2577.0,56.219046755846364,4096.81817208691
2020-08-02,Antananarivo,Tsipala,2482.0,47.85812940464456,4096.533882908667
2020-08-09,Antananarivo,Tsipala,2550.0,103.98377725641936,4126.876067330647
2020-08-16,Antananarivo,Tsipala,2533.0,66.73819612992028,4117.198648520122
2020-08-23,Antananarivo,Tsipala,2547.0,29.143307579168,4123.389633552344
2020-08-30,Antananarivo,Tsipala,2433.0,59.841526998772245,4112.8006581259515
2020-09-06,Antananarivo,Tsipala,2505.0,71.10252770604774,4140.2279117643675
2020-09-13,Antananarivo,Tsipala,2362.0,20.189768843614523,4138.919466965669
2020-09-20,Antananarivo,Tsipala,2389.0,37.28587176713859,4135.796998527126
2020-09-27,Antananarivo,Tsipala,2334.0,55.09176835862711,4128.395933843608
2020-10-04,Antananarivo,Tsipala,2309.0,50.56139556668634,4140.2772766232165
2020-10-11,Antananarivo,Tsipala,2263.0,30.300336247748323,4152.431834372143
2020-10-18,Antananarivo,Tsipala,2174.0,55.76035305661296,4139.669165864474
2020-10-25,Antananarivo,Tsipala,2200.0,70.10957660494442,4130.109415506711
2020-11-01,Antananarivo,Tsipala,2149.0,66.62151781411438,4149.021430001562
2020-11-08,Antananarivo,Tsipala,2207.0,64.67826296455321,4156.817350638294
2020-11-15,Antananarivo,Tsipala,2246.0,110.80603344168178,4141.932366541213
2020-11-22,Antananarivo,Tsipala,2212.0,68.68086034651353,4152.6131047629615
2020-11-29,Antananarivo,Tsipala,2186.0,27.05313258554248,4170.4824937463
2020-12-06,Antananarivo,Tsipala,2186.0,63.545666736527785,4142.094540268799
2020-12-13,Antananarivo,Tsipala,2179.0,55.38202317089842,4172.711469018499
2020-12-20,Antananarivo,Tsipala,2155.0,117.77451952466019,4166.633720707094
2020-12-27,Antananarivo,Tsipala,2294.0,95.57433254617168,4182.51825854034
2021-01-03,Antananarivo,Tsipala,2198.0,123.53924274377427,4179.590887549064
2021-01-10,Antananarivo,Tsipala,2182.0,114.68494516943181,4196.046663120432
2021-01-17,Antananarivo,Tsipala,2261.0,139.81769843607313,4202.669904326788
2021-01-24,Antananarivo,Tsipala,2332.0,110.27539635708796,4197.186057964996
2021-01-31,Antananarivo,Tsipala,2324.0,140.64894003179228,4190.427196996373
2021-02-07,Antananarivo,Tsipala,2317.0,130.27984258994957,4205.650301937723
2021-02-14,Antananarivo,Tsipala,2541.0,128.82444746061717,4202.154370008562
2021-02-21,Antananarivo,Tsipala,2433.0,163.9085534808407,4187.338328203341
